743,,Valencia,2015,4135,Vox (VOX),0.3,0,,,
744,,Valencia,2015,2761,Recortes Cero-Grupo Verde,0.2,0,,,
745,,Valencia,2015,2091,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
746,,Valencia,2015,17106,Otros,1.2,0,,,
747,,Valladolid,2015,433667,Censo,,,,,
748,,Valladolid,2015,331631,Votantes,76.5,,,,
749,,Valladolid,2015,2886,Nulos,,,,,
750,,Valladolid,2015,328745,V&aacute;lidos,,,,,
751,,Valladolid,2015,2683,Blancos,,,,,
752,,Valladolid,2015,121323,Partido Popular (PP),36.9,2,,,
753,,Valladolid,2015,70879,Partido Socialista Obrero Espa&ntilde;ol (PSOE),21.6,1,,,
754,,Valladolid,2015,56347,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),17.1,1,,,
755,,Valladolid,2015,50204,Podemos (PODEMOS),15.3,1,,,
756,,Valladolid,2015,17935,Unidad Popular (IU-UP),5.5,0,,,
757,,Valladolid,2015,2940,Uni&oacute;n Progreso y Democracia (UPyD),0.9,0,,,
758,,Valladolid,2015,1735,Partido Animalista Contra el Maltrato Animal (PACMA),0.5,0,,,
759,,Valladolid,2015,1230,Vox (VOX),0.4,0,,,
760,,Valladolid,2015,489,Recortes Cero-Grupo Verde,0.1,0,,,
761,,Valladolid,2015,429,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
762,,Valladolid,2015,2551,Otros,0.8,0,,,
763,,Vizcaya,2015,949177,Censo,,,,,
764,,Vizcaya,2015,658824,Votantes,69.4,,,,
765,,Vizcaya,2015,4647,Nulos,,,,,
766,,Vizcaya,2015,654177,V&aacute;lidos,,,,,
767,,Vizcaya,2015,4840,Blancos,,,,,
768,,Vizcaya,2015,182604,Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco (EAJ-PNV),27.9,3,,,
769,,Vizcaya,2015,170728,Podemos-Ahal Dugu (PODEMOS),26.1,2,,,
770,,Vizcaya,2015,84893,Partido Socialista de Euskadi-Euskadiko Ezkerra (PSE-EE/PSOE),13,1,,,
771,,Vizcaya,2015,81704,Euskal Herria Bildu (EH Bildu),12.5,1,,,
772,,Vizcaya,2015,74560,Partido Popular (PP),11.4,1,,,
773,,Vizcaya,2015,25148,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),3.8,0,,,
774,,Vizcaya,2015,18466,Unidad Popular (IU-UP),2.8,0,,,
775,,Vizcaya,2015,4342,Partido Animalista Contra el Maltrato Animal (PACMA),0.7,0,,,
776,,Vizcaya,2015,2012,Uni&oacute;n Progreso y Democracia (UPyD),0.3,0,,,
777,,Vizcaya,2015,1089,Recortes Cero-Grupo Verde,0.2,0,,,
778,,Vizcaya,2015,414,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
779,,Vizcaya,2015,3377,Otros,0.5,0,,,
780,,Zamora,2015,174445,Censo,,,,,
781,,Zamora,2015,114703,Votantes,65.8,,,,
782,,Zamora,2015,1534,Nulos,,,,,
783,,Zamora,2015,113169,V&aacute;lidos,,,,,
784,,Zamora,2015,1227,Blancos,,,,,
785,,Zamora,2015,48160,Partido Popular (PP),42.6,2,,,
786,,Zamora,2015,25985,Partido Socialista Obrero Espa&ntilde;ol (PSOE),23,1,,,
787,,Zamora,2015,15865,Podemos (PODEMOS),14,0,,,
788,,Zamora,2015,14608,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),12.9,0,,,
789,,Zamora,2015,5514,Unidad Popular (IU-UP),4.9,0,,,
790,,Zamora,2015,747,Uni&oacute;n Progreso y Democracia (UPyD),0.7,0,,,
791,,Zamora,2015,502,Partido Animalista Contra el Maltrato Animal (PACMA),0.4,0,,,
792,,Zamora,2015,187,Recortes Cero-Grupo Verde,0.2,0,,,
793,,Zamora,2015,128,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.1,0,,,
794,,Zamora,2015,246,Otros,0.2,0,,,
795,,Zaragoza,2015,735079,Censo,,,,,
796,,Zaragoza,2015,537626,Votantes,73.1,,,,
797,,Zaragoza,2015,3894,Nulos,,,,,
798,,Zaragoza,2015,533732,V&aacute;lidos,,,,,
799,,Zaragoza,2015,4657,Blancos,,,,,
800,,Zaragoza,2015,161662,Partido Popular-Partido Aragon&eacute;s (PP-PAR),30.3,3,,,
801,,Zaragoza,2015,118936,Partido Socialista Obrero Espa&ntilde;ol (PSOE),22.3,2,,,
802,,Zaragoza,2015,102596,Podemos (PODEMOS),19.2,1,,,
803,,Zaragoza,2015,95130,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),17.8,1,,,
804,,Zaragoza,2015,34869,Unidad Popular (IU-UP),6.5,0,,,
805,,Zaragoza,2015,4514,Uni&oacute;n Progreso y Democracia (UPyD),0.8,0,,,
806,,Zaragoza,2015,4057,Partido Animalista Contra el Maltrato Animal (PACMA),0.8,0,,,
807,,Zaragoza,2015,1849,Vox (VOX),0.3,0,,,
808,,Zaragoza,2015,1088,Recortes Cero-Grupo Verde,0.2,0,,,
809,,Zaragoza,2015,845,Partido Comunista de los Pueblos de Espa&ntilde;a (PCPE),0.2,0,,,
810,,Zaragoza,2015,3529,Otros,0.7,0,,,
811,,Ceuta,2015,61660,Censo,,,,,
812,,Ceuta,2015,33516,Votantes,54.4,,,,
813,,Ceuta,2015,493,Nulos,,,,,
814,,Ceuta,2015,33023,V&aacute;lidos,,,,,
815,,Ceuta,2015,413,Blancos,,,,,
816,,Ceuta,2015,14813,Partido Popular (PP),44.9,1,,,
817,,Ceuta,2015,7627,Partido Socialista Obrero Espa&ntilde;ol (PSOE),23.1,0,,,
818,,Ceuta,2015,4646,Podemos (PODEMOS),14.1,0,,,
819,,Ceuta,2015,4392,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),13.3,0,,,
820,,Ceuta,2015,431,Unidad Popular (IU-UP),1.3,0,,,
821,,Ceuta,2015,358,Partido Animalista Contra el Maltrato Animal (PACMA),1.1,0,,,
822,,Ceuta,2015,197,Uni&oacute;n Progreso y Democracia (UPyD),0.6,0,,,
823,,Ceuta,2015,146,Recortes Cero-Grupo Verde,0.4,0,,,
824,,Melilla,2015,57639,Censo,,,,,
825,,Melilla,2015,28445,Votantes,49.4,,,,
826,,Melilla,2015,363,Nulos,,,,,
827,,Melilla,2015,28082,V&aacute;lidos,,,,,
828,,Melilla,2015,299,Blancos,,,,,
829,,Melilla,2015,12331,Partido Popular (PP),43.9,1,,,
830,,Melilla,2015,6905,Partido Socialista Obrero Espa&ntilde;ol (PSOE),24.6,0,,,
831,,Melilla,2015,4366,Ciudadanos-Partido de la Ciudadan&iacute;a (C's),15.5,0,,,
832,,Melilla,2015,3215,Podemos (PODEMOS),11.4,0,,,
833,,Melilla,2015,366,Unidad Popular (IU-UP),1.3,0,,,
834,,Melilla,2015,314,Partido Animalista Contra el Maltrato Animal (PACMA),1.1,0,,,
835,,Melilla,2015,240,Uni&oacute;n Progreso y Democracia (UPyD),0.9,0,,,
836,,Melilla,2015,46,Recortes Cero-Grupo Verde,0.2,0,,,
